tweet_id,sentiment,content
1964392536.0,neutral,@emzyjonas i know they r lol i hope she does she said she will
1964392772.0,sadness,"wanted greg pritchard to go through     what a silly, sobby and hopelessly dull little girl hollie steel is?"
1964393535.0,sadness,"@EshSoMajor how dare u? after all the love making we've made over email, im a stranger? u never replied"
1964393767.0,worry,@callmaggie After I water the plants I am headed to the farm. Don't have any popcorn for the goats   Katnip is looking good under saddle
1964393798.0,happiness,@MrAhrenSean lol! ok ok it is a little absurd... lol but my mini and open toe heels won't make it in this weather
1964394593.0,fun,@NewMoon_addict yeah like super short  I guess I'll just have to hold my breath till Sunday.
1964394823.0,neutral,@dopey1972 I agree  pre decided I think...
1964395168.0,worry,"slightly burnt challah  The proof is in the eatin', though..."
1964395405.0,sadness,lost my keys at the mall... took me 45 mins to find them
1964395447.0,neutral,@MidtownLunch Loads of Beard papas have disappeared in the UK too
1964395818.0,neutral,@brigwyn someone came in when I was sleeping off my national passtime and turned me human
1964395960.0,sadness,@yelyahwilliams Noooooooooooooooooooooooooo! You can't do that
1964396410.0,worry,"Why would someone even do something like that, you gotta be pretty damn desperate for attention!!! lol poor keanu"
1964396447.0,sadness,Whuuurrrrr - glands really swollen now. Guess the weekend's a blow out.
1964396564.0,sadness,nothing good on TV
1964396628.0,worry,"My dog is sick. I love that little doggie. He's usually so keen and happy, but he doesn't even want to go for a run in the forest today."
1964396820.0,hate,@raerica what?really? That sucks  http://myloc.me/20Yy
1964397242.0,sadness,@RedStarFuture awww NO. you're not ugly.
1964397874.0,sadness,@allysonrobinson ...as well as bell hooks Teaching to Transgress.  Sometimes I miss teaching &amp; messing with bad system.
1964398045.0,worry,@karate_Kid congrats; im still jobless
1964398363.0,sadness,@moonfrye Working extra hours...
1964399033.0,neutral,@FakerParis boo. i got rained out at the beach.
1964399036.0,surprise,"Enjoying my pathetic tiny music collection, while rearranging my room. Still a little tired from shortening the grass, and that one frog"
1964399113.0,neutral,@jen_dang my phone is still broken.  just come over whenever.
1964399376.0,worry,@loveeamber @item84jeremy it sucks no matter where you are! I'm gonna freakin be late for work!
1964399429.0,worry,@dimensionmedia @refreshboca? what is this? is everyone abandoning me?        ;-)
1964399463.0,neutral,"twitter,facebook,myspace...no phone still"
1964400615.0,worry,"@Impala_Guy Yeah unfortunately  The flight is most expensive.....the rest is not so bad - the flight is ca. USD 800 - 900,--"
1964401029.0,worry,@MamaKimi  hope he is ok!
1964448724.0,worry,LOVED &quot;Drag Me To Hell&quot; and &quot;Up&quot;...yeah my Spend the Day Studying plan didn't happen
1964448761.0,neutral,"not sure if I can use my Neko tix for Sunday night.  may be offering them to someone else, you'll all be the first to know if interested"
1964449142.0,relief,Jsut F*@#$%&amp; got off work at Carowinds and am DEAD ASS TIRED!!!
1964449335.0,relief,Grrr! My internet will be up and running next Wed  at least now I have a def. Answer!
1964449470.0,worry,Moses and his girlfriend broke up!
1964449495.0,worry,@MissTinaYao yea. I was off today luv. I shudve told u.   anything exciting happen yet. And I saw u last night
1964449991.0,worry,"Feeling awful, new medication is making me nauseous"
1964450207.0,sadness,Great first impressions about the little netbook- they only downside is there is no access hatch to upgrade the RAM
1964450410.0,worry,@BBBaumgartner  sad day. I was lucky enough to realize it before I got out of the parking lot.
1964450425.0,neutral,@atkailash I know
1964450707.0,surprise,my tummy hurts
1964450798.0,neutral,@lipzs0juicy I was in the shower  sorrrrrryyy
1964451034.0,surprise,@cherroke5780 UMMMNNN ummmnnn good thanks for letting me know earlier... I ate already
1964451119.0,neutral,I wanna be wif my boyfrannnnn
1964451215.0,surprise,395 votes for Hungary?What? But....but...the Nurburgring...  http://tinyurl.com/mtfye3
1964451335.0,neutral,Britain's got (good) Weather. I wish I had some of that over here.
1964451486.0,surprise,What? But....but...the Nurburgring...  why is it so good? http://tinyurl.com/krcamp
1964451655.0,surprise,@niccccolle what is it? i cant get onto bebo on this one!
1964452095.0,sadness,Just saw up with my favorites and surprisingly it was way too sad
1964452191.0,sadness,@don_iain well my team couldn't
1964452436.0,sadness,i have no followers
1964452461.0,worry,"Sad that Gmail chat has died, so I can't help @natalidelconte"
1964453533.0,neutral,Aww man I left all my laffy taffy's at work
1964453816.0,sadness,Its an undeniable truth.  I suck at talking to people.  No good at making a connection.  i come off as either strange or distant
1964454192.0,fun,Hmm...what to make for dinner tonight???  No clue.  Don't feel like cooking anything    Hubby wants to go away tonight.
1964454611.0,sadness,It's Hollie spelt with an 'ie' not a y!! She made me cry on BGT tonight  Gxx
1964454625.0,fun,@staceyviera I know. I was hoping to meet you tonite  &amp; I just found out a few min ago that we have a mutual friend Cuong H.
1964454785.0,sadness,"iigghhtt, just fur geet it. idc. idk. eh blah ugh. blah idk... hah..=] um yah.. immboredddd, ugh  ill just fuckitt"
1964455050.0,neutral,Thundershowers plus baseball equals awwww
1964455096.0,sadness,"How did I give birth to a SCREAMER?? I hate screaming children!! I guess I hate screaming children besides my own, now."
1964455218.0,worry,@BrandonJhon something we all need sometime
1964455435.0,hate,Sunburn hurts!
1964456197.0,worry,i don't feeeel good. :/ my head hurts. and i have too much homework to do.  schools no fun. :p hehe
1964456323.0,worry,Anyone have some advice??? I need it!!
1964456431.0,sadness,Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...
1964456643.0,worry,@Japes_76 haha.  weird?!?  no sunshine for us
1964456860.0,sadness,"I love summer, but I oddly don't want this school year to end."
1964457086.0,hate,I think the UPS web site hates me now. Still no Brewing supply package.  Held hostage at work by slow UPS delivery
1964457675.0,worry,@flyersonthefly http://twitpic.com/45r61 -  saddest thing i've seen a while
1964457753.0,worry,"@x_crazyangel oh noooo, did he not get through?"
1964457758.0,worry,Sorry if I'm confusing anyone. I keep forgetting to @reply. The desktop Twitterific  is not so terrific  Very different from iPhone app.
1964457814.0,worry,@maraslj I miss you already   come visit me pleeeeease
1964457831.0,sadness,@yourboogiegirl DUDE. same.  it hurts
1964458053.0,sadness,@falselove OH THAT'S GOOD! My top 4 are: The Haunted House/Sound one; Bakery; Inside Ralphie's body; &amp; ..... I FORGET!!
1964458147.0,sadness,@Gracious_Greta That is so not good.  Your box is worth way more than that!
1964458214.0,hate,@ShannonDae really? I hate the mobile twitter..its hard to tweet with a sidekick
1964458254.0,sadness,Doh. In a rush to get to the Puma Open and I just got pulled over. So sad.
1964458450.0,surprise,OooooOOOOO @golougo  but you just said you were dancin at home.  so doesn't that count?
1964458623.0,sadness,"@Impala_Guy In the past it was ok but since iï¿½ve got my own appartment, my own car........itï¿½s very difficult to save the money"
1964458799.0,sadness,@yagulmez yea i just got outta one too....i want him back tho  but i feel the same way...i'm cool on dudes for a lil while
1964458839.0,worry,I just stuck my finger down my throat and there are a bunch of bumps on my tongue &amp; throat.
1964459080.0,sadness,"Today is a sad day for Tucson: http://tr.im/mQ39 I shall miss the sour cream apple pie, fondue, and separate seating for groups with dogs"
1964459096.0,love,dared to go back and look at that vid I made - I may take it down
1964459293.0,worry,"mail came, still no inFAMOUS"
1964459501.0,neutral,@PDX_Grenade The link 404'd.
1964459690.0,hate,frustrated by my stupid iPhone I need a blackberry!!!!
1964459877.0,worry,Darts and lunch at Horse Brass... but no beer for me  http://bmap.us/2134
1964460699.0,love,@Lilayy YES.I loved Disney...and I still do haha.How karazzzy is that?But I've never been to Disney....blah!!
1964460782.0,worry,@jonsedar I'm jealous. I have so let it slip what with the baby and all. Not sure I could even do a half right now
1964460972.0,happiness,"at home. didn't see the Bloody movie, full booked  but Night at the museum was fun though."
1964461847.0,sadness,"@JoeyArceo yeah, but no new material."
1964461887.0,neutral,"Firefox again taking upwards of 600k of memory, time to restart ff"
1964462027.0,worry,"i cant sleep, i dont deserve this .... N you know it"
1964462346.0,worry,OUCH!!!!!!!!!!!!!!!.........that really hurt!!!
1964462402.0,love,@arikhanson I think YOUR blog should've been on the list
1964490688.0,sadness,"@ACMcWhale really good, but it's definitely not a 12's. So many people getting burned alive"
1964490689.0,worry,@sunleo727 I'll stop by for a bit when I'm off.  But have to rush to rehearsal - no quiet for me tonight.
1964491132.0,neutral,@JonasBrother_NJ Oh! I'm only in my 7   I just joined Twitter a few days ago....
1964491150.0,sadness,@AnimalBehavior_ sorry  i dead ass was gonna do that
1964491261.0,neutral,Another long day at Hallmark.
1964491468.0,sadness,"Been a beautiful day today i love the sunshine, missing my man though he is away all weekend  xxxx"
1964491796.0,worry,@EidolonNight That's kinda sad. And they're poking me while they're at it. Huh.
1964491948.0,sadness,plans got ruined no blackstone  going to carnival tomorrow if the weather is good
1964492070.0,hate,I hate watching the News. Why do such awful things happen?
1964492075.0,neutral,@thisisryanross I'm not giving up http://bit.ly/SnjEn
1964492142.0,neutral,@anabear so do I!  But nothing near me right now
1964492325.0,happiness,@opalbonfante Wonderful! Let me know what you think. Not light reading
1964492385.0,worry,"@Amanda_Holden I must admit though, part of me didn't want her to get through so she wouldn't have to put herself through all that again."
1964492770.0,neutral,Traffic backed up inbound Lincoln tunnel
1964492988.0,surprise,@xxmarypoppinsxx OMG!!! That's a nightmare
1964493026.0,worry,@exorre Our raid leader made us run drills to practice switching
1964493215.0,enthusiasm,Back to Work
1964493473.0,neutral,Getting ready for work.
1964493516.0,sadness,@xoxoJennxoxox I feel lost...  I keep running (in my head) from staring faces.. haha. basically:Headache &amp; eyes hurt
1964493662.0,worry,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!
1964493987.0,fun,@rosskie good luck!!  OH and I are playing inthe mixed knockout this week. Playing the pros 14yr old son playing off 5 &amp; top woman off 6
1964494320.0,worry,after 5pm and no email. looks like i'll be waiting at least until monday. boo.
1964494593.0,sadness,facebook is being a bitch
1964494993.0,sadness,Sad because i cant go over my friends house
1964495072.0,surprise,@tvfanactic Jealous I wanted see that film
1964495131.0,sadness,"Yep, lost my bet to chris"
1964495455.0,sadness,"Messed on these   But I'm makin' it right! @taraellis19, @dontennant, @elikamahony Best Holy Day wishes to you all!"
1964495506.0,worry,just found out my friend's dad passed away yesterday
1964496089.0,sadness,why do i even bother anymore? Everyone is makin me feel like im a waste of space
1964496275.0,neutral,"@Sarawkweird Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway"
1964496288.0,empty,is cursing AB's wardrobe handles. One drew blood
